# x y radius 
#  E:1.82e+06 E_potential:1.81e+06 E_contact:1.45e+04
9.44095e-01 2.03267e-01 2.03267e-01
1.51423e+00 4.26789e-01 4.26789e-01
3.23174e+00 3.84279e-01 3.84279e-01
4.73282e+00 3.90192e-01 3.90192e-01
5.42472e+00 2.88912e-01 2.88912e-01
6.29472e+00 3.14160e-01 3.14161e-01
7.02645e+00 4.55642e-01 4.55642e-01
8.05734e+00 6.24863e-01 6.24863e-01
9.15166e+00 7.22606e-01 5.15489e-01
1.03127e+01 6.87291e-01 6.87291e-01
4.84850e-01 6.83296e-01 4.84850e-01
1.16932e+00 1.06807e+00 3.06759e-01
2.40425e+00 7.51122e-01 5.40730e-01
3.97614e+00 3.78200e-01 3.78200e-01
5.28321e+00 1.06239e+00 4.96823e-01
5.85292e+00 6.21816e-01 2.53642e-01
6.40162e+00 1.26598e+00 5.90259e-01
7.50563e+00 1.71008e+00 6.11014e-01
8.63072e+00 1.36311e+00 3.13233e-01
9.61954e+00 1.77425e+00 6.32263e-01
6.87915e-01 1.44152e+00 3.03722e-01
1.77890e+00 1.52257e+00 4.58522e-01
3.07330e+00 1.48082e+00 4.56213e-01
4.18055e+00 1.36954e+00 6.65174e-01
5.09269e+00 1.86802e+00 3.40155e-01
5.67481e+00 1.70587e+00 2.66207e-01
6.63366e+00 2.23136e+00 4.05845e-01
8.53781e+00 2.22823e+00 5.58722e-01
1.01837e+01 2.79968e+00 5.46789e-01
1.07647e+01 1.48863e+00 2.35280e-01
7.71060e-01 2.29905e+00 5.35578e-01
1.74928e+00 2.42888e+00 4.51293e-01
2.66490e+00 2.31320e+00 4.71856e-01
3.62315e+00 2.33612e+00 4.57513e-01
4.55730e+00 2.31216e+00 3.60493e-01
5.75295e+00 2.41199e+00 4.54904e-01
6.80029e+00 3.43747e+00 6.01748e-01
7.98390e+00 3.28694e+00 5.96246e-01
9.19153e+00 2.99501e+00 4.52824e-01
1.07318e+01 2.19840e+00 2.68164e-01
1.42996e+00 3.29927e+00 4.75879e-01
2.50000e+00 3.29912e+00 2.37212e-01
3.38175e+00 3.30755e+00 5.50189e-01
4.56969e+00 3.25556e+00 5.92512e-01
5.51063e+00 3.29912e+00 3.44590e-01
6.14739e+00 4.22263e+00 4.26074e-01
7.44581e+00 4.62712e+00 6.94379e-01
8.82105e+00 4.03556e+00 5.34943e-01
9.81932e+00 3.77413e+00 4.99880e-01
1.06953e+01 3.47719e+00 3.04731e-01
