# x y radius 
#  E:1.72e+06 E_potential:1.70e+06 E_contact:2.22e+04
6.67794e-01 2.03267e-01 2.03267e-01
1.25669e+00 4.26789e-01 4.26789e-01
3.08722e+00 3.84279e-01 3.84279e-01
4.58213e+00 3.90192e-01 3.90192e-01
5.24592e+00 2.88912e-01 2.88912e-01
6.22866e+00 3.14160e-01 3.14161e-01
6.97216e+00 4.55642e-01 4.55642e-01
8.02281e+00 6.24863e-01 6.24863e-01
9.14517e+00 5.15489e-01 5.15489e-01
1.03127e+01 6.87291e-01 6.87291e-01
4.84850e-01 8.66127e-01 4.84850e-01
1.37303e+00 1.14636e+00 3.06759e-01
2.19725e+00 5.40730e-01 5.40730e-01
3.82609e+00 3.78200e-01 3.78200e-01
5.17662e+00 1.03904e+00 4.96823e-01
5.71867e+00 5.30084e-01 2.53642e-01
6.23440e+00 1.19243e+00 5.90259e-01
7.32482e+00 1.62144e+00 6.11014e-01
8.73004e+00 1.21189e+00 3.13233e-01
9.53083e+00 1.68744e+00 6.32263e-01
9.02091e-01 1.53294e+00 3.03722e-01
2.05271e+00 1.49577e+00 4.58522e-01
2.94023e+00 1.19760e+00 4.56213e-01
4.08480e+00 1.34358e+00 6.65174e-01
4.96212e+00 1.84015e+00 3.40155e-01
5.54690e+00 1.68692e+00 2.66207e-01
6.46795e+00 2.15626e+00 4.05845e-01
8.40533e+00 2.00197e+00 5.58722e-01
1.02626e+01 2.59443e+00 5.46789e-01
1.07647e+01 1.46539e+00 2.35280e-01
5.35578e-01 2.28770e+00 5.35578e-01
1.49361e+00 2.19509e+00 4.51293e-01
2.38716e+00 2.35030e+00 4.71856e-01
3.24509e+00 2.04858e+00 4.57513e-01
4.43254e+00 2.29144e+00 3.60493e-01
5.64306e+00 2.38435e+00 4.54904e-01
6.71574e+00 3.16192e+00 6.01748e-01
7.89719e+00 3.01973e+00 5.96246e-01
9.14607e+00 2.68562e+00 4.52824e-01
1.07318e+01 1.95025e+00 2.68164e-01
1.18048e+00 3.06535e+00 4.75879e-01
2.65711e+00 3.00076e+00 2.37212e-01
3.44229e+00 3.02492e+00 5.50189e-01
4.56404e+00 3.22211e+00 5.92512e-01
5.49376e+00 3.15930e+00 3.44590e-01
5.91328e+00 3.79858e+00 4.26074e-01
7.44581e+00 4.40162e+00 6.94379e-01
8.85147e+00 3.61902e+00 5.34943e-01
9.88119e+00 3.55771e+00 4.99880e-01
1.06953e+01 3.32296e+00 3.04731e-01
