# x y radius 
#  E:1.68e+06 E_potential:1.65e+06 E_contact:2.92e+04
6.97608e-01 2.03267e-01 2.03267e-01
1.28192e+00 4.26789e-01 4.26789e-01
3.12105e+00 3.84279e-01 3.84279e-01
4.59571e+00 3.90192e-01 3.90192e-01
5.25287e+00 2.88912e-01 2.88912e-01
6.24036e+00 3.14160e-01 3.14161e-01
6.98644e+00 4.55642e-01 4.55642e-01
8.04325e+00 6.24863e-01 6.24863e-01
9.15594e+00 5.15489e-01 5.15489e-01
1.03127e+01 6.87291e-01 6.87291e-01
4.84850e-01 8.43795e-01 4.84850e-01
1.60569e+00 1.06824e+00 3.06759e-01
2.23450e+00 5.40730e-01 5.40730e-01
3.85274e+00 3.78200e-01 3.78200e-01
5.17172e+00 1.04218e+00 4.96823e-01
5.72246e+00 5.20391e-01 2.53642e-01
6.22577e+00 1.18245e+00 5.90259e-01
7.32245e+00 1.57183e+00 6.11014e-01
8.74823e+00 1.21246e+00 3.13233e-01
9.54034e+00 1.69914e+00 6.32263e-01
1.08942e+00 1.32828e+00 3.03722e-01
2.18770e+00 1.53448e+00 4.58522e-01
2.99728e+00 1.17371e+00 4.56213e-01
4.08108e+00 1.37115e+00 6.65174e-01
4.96573e+00 1.84621e+00 3.40155e-01
5.54734e+00 1.68718e+00 2.66207e-01
6.48394e+00 2.12740e+00 4.05845e-01
8.40068e+00 1.98922e+00 5.58722e-01
1.02706e+01 2.61065e+00 5.46789e-01
1.07647e+01 1.46896e+00 2.35280e-01
5.35578e-01 1.92298e+00 5.35578e-01
1.49460e+00 2.09846e+00 4.51293e-01
2.34997e+00 2.44079e+00 4.71856e-01
3.18817e+00 2.04518e+00 4.57513e-01
4.45006e+00 2.31267e+00 3.60493e-01
5.66561e+00 2.38085e+00 4.54904e-01
6.41921e+00 3.11859e+00 6.01748e-01
7.54262e+00 2.73484e+00 5.96246e-01
9.12962e+00 2.68358e+00 4.52824e-01
1.07318e+01 1.95650e+00 2.68164e-01
9.45989e-01 2.84056e+00 4.75879e-01
2.66194e+00 3.07467e+00 2.37212e-01
3.44506e+00 3.00464e+00 5.50189e-01
4.55520e+00 3.24789e+00 5.92512e-01
5.47845e+00 3.14868e+00 3.44590e-01
5.72883e+00 3.87349e+00 4.26074e-01
7.36792e+00 3.99842e+00 6.94379e-01
8.45532e+00 3.39177e+00 5.34943e-01
9.67035e+00 3.46063e+00 4.99880e-01
1.06953e+01 3.34380e+00 3.04731e-01
